uid,ItemID,Rating,Food,Service,Ambience,Value
365,78,3,5,2,4,4
366,73,3,4,2,4,4
366,68,5,5,5,5,4
366,35,4,3,4,5,4
367,52,4,4,5,4,4
367,21,4,5,5,4,4
368,93,5,4,5,5,4
368,32,5,4,5,4,4
372,60,4,4,4,4,4
373,82,4,5,5,4,4
373,6,5,5,5,5,4
374,26,4,4,5,5,4
374,67,5,5,4,4,4
375,64,5,5,4,4,4
376,32,5,5,5,5,4
376,80,4,4,4,5,4
377,42,5,5,5,5,4
377,66,4,4,4,4,4
378,92,4,5,4,5,4
378,98,3,5,4,3,4
383,50,5,5,5,5,4
383,49,4,5,5,4,4
383,76,4,5,5,4,4
383,47,5,5,5,5,4
383,80,1,2,4,3,4
383,80,5,5,4,4,4
383,21,5,5,5,3,4
383,58,5,5,5,4,4
383,49,4,4,5,5,4
383,30,5,4,5,5,4
383,22,5,5,5,5,4
383,72,4,5,5,5,4
383,67,5,3,5,5,4
383,73,3,2,3,4,4
383,95,4,5,2,4,4
383,95,4,2,4,5,4
383,60,4,4,4,4,4
383,49,5,5,5,5,4
383,46,5,4,4,4,4
383,46,4,4,4,4,4
383,46,5,5,5,5,4
383,40,5,5,5,4,4
383,87,5,5,5,5,4
383,89,5,5,5,4,4
383,72,5,5,3,5,4
383,66,4,4,4,4,4
383,67,5,5,5,4,4
383,42,5,5,5,5,4
383,21,4,5,5,4,4
383,6,4,4,5,5,4
384,65,5,5,5,5,4
384,84,4,4,5,4,4
384,79,4,4,5,4,4
387,36,5,5,3,5,4
387,47,5,5,5,5,4
387,96,4,3,5,4,4
388,77,4,4,4,4,4
388,59,4,4,5,4,4
388,93,4,4,4,3,4
388,23,4,4,4,4,4
388,76,5,5,5,4,4
388,40,5,5,5,5,4
389,92,5,5,5,5,4
389,11,4,4,4,4,4
389,92,4,4,4,5,4
392,32,5,5,5,4,4
392,42,4,4,3,5,4
393,40,4,4,4,4,4
394,82,4,4,5,5,4
396,93,4,5,2,5,4
396,50,5,5,5,4,4
396,86,4,5,4,4,4
399,73,4,4,3,4,4
399,80,4,4,5,3,4
400,69,4,4,4,4,4
401,91,4,3,4,5,4
403,11,5,5,5,4,4
405,26,5,5,5,5,4
405,20,4,5,3,3,4
406,40,5,5,5,5,4
408,78,4,4,5,3,4
410,88,4,4,4,2,4
410,77,5,5,5,5,4
410,78,5,5,5,5,4
410,13,5,5,5,4,4
410,11,5,5,5,5,4
410,71,5,5,5,3,4
410,71,5,5,5,4,4
411,80,4,4,4,3,4
411,79,5,5,4,4,4
411,79,5,5,5,5,4
412,61,4,4,4,4,4
413,89,5,4,5,5,4
413,84,4,5,4,4,4
415,58,4,4,5,4,4
415,65,4,4,5,4,4
416,44,5,5,5,5,4
417,80,5,5,5,4,4
417,26,4,4,4,4,4
417,20,5,5,5,4,4
418,48,4,5,4,5,4
418,47,5,5,5,4,4
421,64,4,5,4,4,4
421,20,4,4,5,3,4
421,4,5,5,5,3,4
424,42,5,5,5,5,4
425,70,4,4,5,4,4
425,32,5,5,3,4,4
425,92,4,3,5,4,4
425,35,5,4,5,5,4
427,61,3,3,3,4,4
427,30,4,5,5,4,4
428,42,5,5,5,5,4
428,42,4,4,5,4,4
428,52,4,5,4,5,4
428,56,4,4,4,4,4
430,92,5,5,5,5,4
433,80,4,4,4,3,4
434,58,5,5,4,3,4
434,98,4,5,4,4,4
434,80,4,5,3,4,4
434,52,5,5,5,5,4
436,55,5,5,5,5,4
438,10,5,5,4,4,4
438,10,5,5,5,4,4
438,90,4,5,5,4,4
440,46,4,4,3,5,4
440,86,5,5,5,3,4
442,87,4,5,5,4,4
442,42,5,4,5,5,4
443,12,4,4,5,5,4
443,88,5,5,5,4,4
444,40,5,5,5,4,4
446,90,4,4,4,5,4
447,57,4,3,4,4,4
447,57,4,4,4,4,4
447,57,4,4,3,3,4
448,57,5,5,5,5,4
448,79,5,5,5,4,4
448,79,4,5,4,4,4
448,57,5,5,5,5,4
448,57,5,5,4,4,4
448,57,4,5,4,4,4
449,77,3,5,1,4,4
454,97,4,5,4,3,4
455,42,3,3,3,5,4
455,59,4,4,4,4,4
455,90,5,5,5,5,4
455,64,4,3,3,5,4
456,31,5,5,5,5,4
456,91,5,5,5,3,4
456,59,4,3,4,4,4
457,80,4,4,4,4,4
458,58,4,4,4,4,4
458,58,5,5,4,4,4
458,58,5,5,4,4,4
458,67,4,5,4,4,4
458,58,5,5,5,5,4
463,31,4,5,4,5,4
463,78,5,5,5,5,4
464,77,5,5,5,4,4
468,28,5,5,5,5,4
468,50,4,5,4,4,4
470,49,5,5,5,5,4
472,42,4,4,4,5,4
472,43,4,5,4,4,4
472,61,4,4,4,4,4
473,6,5,5,5,5,4
473,61,4,4,5,4,4
473,56,4,4,4,4,4
473,82,4,4,4,5,4
474,71,4,3,5,4,4
474,84,4,4,4,4,4
477,24,5,5,4,4,4
477,65,4,4,4,4,4
478,50,5,5,5,4,4
479,52,4,4,5,4,4
481,89,5,5,5,4,4
483,73,4,4,4,5,4
483,82,4,5,4,2,4
484,26,4,4,4,4,4
485,61,5,5,4,4,4
485,42,5,5,5,5,4
485,61,5,5,5,5,4
485,59,3,3,4,3,4
485,32,5,5,5,5,4
485,42,4,4,4,4,4
485,32,5,5,5,5,4
487,40,4,4,4,2,4
487,58,4,4,4,3,4
487,67,4,4,4,3,4
487,64,5,5,5,4,4
487,86,4,4,5,4,4
489,20,5,5,5,5,4
489,50,5,5,5,4,4
492,38,4,4,4,4,4
494,88,5,3,5,3,4
495,84,5,5,5,4,4
495,79,5,5,5,4,4
495,79,5,5,5,4,4
495,64,5,5,5,4,4
495,65,5,5,5,5,4
500,77,4,4,3,4,4
500,77,4,3,4,4,4
500,40,4,4,5,4,4
500,77,4,4,4,4,4
500,98,4,4,4,4,4
500,77,4,4,5,4,4
500,77,5,4,5,5,4
502,75,5,4,5,4,4
503,73,4,4,4,4,4
503,57,5,5,4,4,4
503,95,4,4,4,4,4
503,40,5,5,5,4,4
503,57,5,5,5,4,4
503,57,5,5,5,5,4
506,4,5,5,5,4,4
507,95,4,4,4,4,4
508,38,4,5,5,4,4
509,39,5,4,5,5,4
509,39,5,5,5,5,4
509,42,5,4,5,5,4
511,6,4,4,5,5,4
513,86,4,5,5,3,4
513,6,5,5,5,4,4
514,12,4,4,5,5,4
514,6,4,4,4,4,4
514,78,5,5,5,4,4
514,42,4,4,4,5,4
514,87,5,5,4,5,4
514,78,4,4,5,5,4
521,6,4,5,3,5,4
524,47,5,5,4,5,4
525,57,4,3,4,4,4
527,89,4,4,4,4,4
527,46,4,4,4,4,4
527,95,4,4,4,4,4
527,95,4,4,4,4,4
527,46,4,4,4,4,4
527,95,4,4,4,4,4
530,74,5,5,5,5,4
532,12,5,5,5,5,4
532,61,4,4,5,4,4
532,61,4,4,4,4,4
533,84,5,5,5,4,4
533,77,4,4,5,4,4
533,65,5,5,5,4,4
533,71,5,4,5,4,4
534,95,4,4,4,4,4
534,33,4,4,4,4,4
534,23,4,4,4,4,4
535,71,5,5,2,5,4
539,32,5,5,5,5,4
539,52,5,5,5,5,4
541,57,5,5,5,4,4
545,57,4,4,4,4,4
546,17,5,5,5,5,4
550,52,5,5,5,5,4
551,73,4,4,4,4,4
554,85,5,5,5,4,4
556,52,4,3,5,4,4
563,28,5,5,5,5,4
568,32,4,5,5,3,4
570,23,5,5,5,5,4
571,44,4,4,4,4,4
572,77,5,5,5,5,4
572,83,5,5,4,5,4
573,82,5,5,5,5,4
573,82,4,5,2,5,4
573,57,5,5,4,4,4
579,56,2,2,4,4,4
579,35,5,4,5,5,4
579,92,4,4,5,3,4
580,88,5,4,5,3,4
581,77,4,4,4,4,4
582,9,5,5,5,5,4
584,44,5,5,4,5,4
584,4,5,3,5,5,4
584,36,5,5,4,3,4
586,4,5,5,5,4,4
587,92,5,5,5,4,4
589,52,5,5,3,4,4
589,67,4,5,3,5,4
589,77,4,5,4,5,4
591,38,5,4,5,5,4
591,4,4,5,4,4,4
593,20,4,4,3,4,4
594,73,5,5,5,5,4
596,59,5,5,5,5,4
597,64,4,4,4,4,4
599,17,5,5,5,5,4
600,65,5,5,5,4,4
600,65,5,5,5,5,4
601,58,4,3,5,4,4
601,58,5,5,5,4,4
602,79,2,2,4,4,4
603,74,5,5,5,5,4
604,78,4,5,4,5,4
605,67,5,5,5,4,4
605,67,4,5,5,3,4
605,67,5,5,5,4,4
605,57,4,5,4,4,4
606,85,5,5,5,4,4
607,56,3,4,5,5,4
617,65,3,4,4,2,4
618,61,4,5,4,5,4
618,20,5,5,4,5,4
618,25,5,5,5,5,4
620,86,4,4,4,4,4
623,79,4,4,4,3,4
625,64,5,2,5,5,4
630,32,5,5,5,5,4
632,33,4,5,5,3,4
632,12,5,5,5,4,4
632,64,5,5,5,5,4
633,57,5,5,5,4,4
634,17,5,5,5,5,4
635,32,4,4,5,4,4
635,32,4,4,5,4,4
635,93,5,4,5,4,4
635,72,4,4,4,4,4
635,32,4,4,4,4,4
635,80,4,3,4,4,4
635,67,4,4,4,4,4
638,83,4,4,4,5,4
638,72,5,5,5,5,4
638,72,5,5,5,4,4
638,72,5,5,5,4,4
638,72,5,5,5,5,4
638,72,5,5,5,4,4
638,72,5,5,5,4,4
638,72,5,5,5,4,4
638,72,5,5,5,4,4
638,72,4,5,5,5,4
639,65,4,4,4,3,4
641,41,5,5,5,4,4
642,84,5,5,5,5,4
642,50,4,5,4,4,4
642,65,5,5,5,5,4
643,6,5,5,5,4,4
643,71,3,3,4,3,4
644,35,5,5,5,5,4
644,79,5,5,5,4,4
646,36,5,5,5,4,4
647,65,4,5,3,4,4
647,58,5,5,5,5,4
647,58,5,4,4,4,4
647,57,4,4,3,3,4
647,58,5,5,4,5,4
649,71,5,5,5,3,4
649,65,2,4,1,3,4
650,59,5,4,4,5,4
650,57,5,5,5,5,4
655,76,3,3,5,4,4
655,40,4,5,5,3,4
655,49,4,5,2,4,4
659,6,5,5,4,5,4
659,55,4,5,2,5,4
661,86,4,5,4,3,4
661,17,5,5,5,3,4
661,31,5,5,5,5,4
663,94,5,4,5,5,4
667,4,5,5,5,5,4
667,36,5,5,4,4,4
669,43,5,5,5,5,4
670,12,5,5,5,5,4
671,57,5,5,5,4,4
673,52,5,5,5,5,4
675,20,5,5,5,4,4
678,38,5,5,4,4,4
678,52,4,4,4,4,4
678,32,5,5,5,5,4
680,12,4,5,5,5,4
681,17,4,5,4,4,4
682,40,5,5,5,4,4
683,26,5,5,5,5,4
683,4,5,5,5,5,4
683,11,5,5,5,4,4
685,4,4,5,3,4,4
690,82,4,4,5,4,4
691,21,4,4,3,2,4
692,12,4,5,4,5,4
693,12,5,5,5,5,4
695,37,4,4,5,4,4
697,32,5,5,5,4,4
698,31,5,5,5,5,4
700,17,5,5,5,5,4
701,57,4,5,5,4,4
701,37,5,5,5,5,4
701,27,5,4,4,5,4
703,21,5,5,5,3,4
704,37,5,5,4,5,4
707,31,5,5,5,5,4
707,93,5,5,4,5,4
709,66,5,5,4,5,4
710,66,5,5,5,5,4
712,38,4,4,5,5,4
712,32,4,4,5,5,4
713,82,5,5,5,5,4
716,6,4,5,5,5,4
717,33,5,5,5,5,4
720,21,5,5,5,4,4
721,68,4,4,5,4,4
721,67,5,5,5,4,4
726,30,4,4,4,3,4
726,30,5,5,5,4,4
727,39,5,5,5,5,4
728,40,5,5,5,5,4
728,40,4,4,5,4,4
728,80,4,4,5,4,4
733,21,4,4,4,3,4
733,12,5,5,4,5,4
734,79,4,3,4,4,4
735,6,4,4,4,5,4
736,38,5,5,5,4,4
737,30,5,4,5,4,4
743,39,4,5,5,4,4
744,65,5,5,4,5,4
745,92,4,4,3,4,4
747,78,4,4,4,4,4
747,9,5,5,5,5,4
749,57,5,4,5,4,4
749,88,3,4,5,3,4
755,25,5,5,5,5,4
756,87,5,5,5,5,4
757,66,4,5,4,4,4
762,25,5,5,5,5,4
763,28,5,5,5,5,4
764,39,5,5,5,5,4
764,12,5,5,5,5,4
764,20,5,5,5,4,4
766,11,4,4,3,5,4
768,60,4,5,4,3,4
769,31,5,5,4,4,4
769,56,4,3,5,4,4
770,60,4,4,5,5,4
771,26,5,5,5,5,4
772,71,5,5,5,4,4
772,55,5,5,5,4,4
777,73,5,5,5,4,4
779,57,5,5,4,4,4
779,65,5,5,3,4,4
781,67,4,4,2,4,4
781,77,4,4,4,4,4
781,77,4,4,4,4,4
781,77,4,4,4,4,4
783,57,4,4,4,4,4
783,57,4,4,4,4,4
783,77,4,4,4,4,4
786,6,3,5,2,3,4
786,78,4,4,5,3,4
789,47,5,5,5,4,4
789,9,5,5,5,5,4
790,32,3,5,2,5,4
791,52,5,5,5,5,4
794,66,4,4,3,4,4
795,44,4,4,4,3,4
797,6,4,4,5,5,4
802,12,5,5,5,5,4
804,36,4,5,4,5,4
805,31,5,5,5,5,4
808,52,4,4,4,4,4
809,52,5,5,4,4,4
812,82,5,5,4,4,4
813,66,5,5,5,4,4
821,36,5,5,5,4,4
823,90,4,4,5,3,4
826,42,5,5,5,5,4
827,31,5,4,5,4,4
827,33,5,5,5,5,4
829,82,5,4,5,4,4
832,56,5,5,5,5,4
840,4,4,5,4,4,4
842,4,5,5,5,5,4
843,12,4,5,4,5,4
845,31,5,5,5,5,4
847,41,3,4,4,5,4
854,82,4,4,4,4,4
855,32,5,5,5,4,4
859,6,5,5,4,5,4
859,32,5,5,5,5,4
861,40,5,5,5,4,4
861,48,5,5,5,5,4
862,46,5,5,5,4,4
862,64,4,4,4,4,4
865,52,4,4,4,5,4
865,52,5,5,5,5,4
866,60,5,5,5,3,4
868,79,4,4,4,4,4
868,79,4,4,4,4,4
868,79,4,4,4,4,4
868,55,4,4,5,3,4
873,51,4,4,5,4,4
874,6,3,3,3,5,4
882,52,5,5,5,5,4
884,4,5,5,5,5,4
885,42,5,5,5,4,4
887,66,4,5,5,4,4
891,79,5,5,4,4,4
892,77,4,4,4,4,4
893,65,4,4,4,4,4
893,6,4,4,5,5,4
893,65,4,4,4,4,4
894,11,5,5,5,4,4
897,82,5,5,5,5,4
897,31,4,4,2,5,4
899,28,5,5,5,4,4
900,27,5,5,5,5,4
903,66,5,5,5,5,4
905,74,5,5,5,4,4
905,28,5,5,4,4,4
905,74,5,5,2,5,4
908,42,4,4,5,4,4
909,79,4,4,3,3,4
912,57,4,4,5,4,4
915,36,5,5,5,4,4
917,85,4,4,1,5,4
920,42,4,4,5,5,4
922,66,4,4,4,4,4
923,86,4,4,4,4,4
923,85,5,5,5,5,4
923,48,5,4,5,5,4
926,93,5,5,5,4,4
928,82,5,5,5,4,4
929,82,5,5,5,3,4
931,39,5,5,5,5,4
935,27,5,5,5,5,4
938,31,5,5,4,4,4
938,82,5,5,5,4,4
939,28,5,5,5,5,4
944,52,5,5,5,4,4
945,11,5,5,5,4,4
945,42,5,5,5,5,4
948,31,4,4,4,4,4
949,25,5,5,5,5,4
952,11,4,4,4,4,4
953,73,3,5,3,5,4
956,27,5,5,5,5,4
957,42,4,5,5,5,4
959,27,5,5,5,5,4
962,73,4,4,4,5,4
967,80,4,4,4,4,4
970,12,5,4,5,5,4
972,61,4,5,4,4,4
973,4,5,5,5,4,4
973,1,5,5,5,5,4
976,26,5,5,5,4,4
987,73,4,4,4,5,4
988,42,5,5,4,5,4
988,84,3,3,3,3,4
992,48,4,4,4,5,4
1003,56,4,4,5,4,4
1003,23,5,5,5,5,4
1005,97,4,4,5,4,4
1007,26,5,5,5,5,4
1008,98,5,4,5,4,4
1008,31,5,5,5,5,4
1011,39,5,4,5,5,4
1012,66,4,4,4,4,4
1015,75,5,5,5,5,4
1017,11,4,5,4,3,4
1026,36,5,5,5,5,4
1031,51,5,5,5,5,4
1033,66,5,5,5,5,4
1034,40,3,4,5,4,4
1035,36,4,4,4,4,4
1037,60,5,4,4,3,4
1039,36,5,5,5,5,4
1053,76,5,5,5,5,4
1056,38,5,4,5,5,4
1056,99,5,5,5,5,4
1059,27,5,4,5,5,4
1061,66,5,4,5,5,4
1065,4,5,5,5,5,4
1066,56,5,5,5,5,4
1070,6,5,5,5,5,4
1082,4,5,5,5,4,4
1083,94,4,4,4,5,4
1086,85,5,5,5,5,4
1096,6,4,4,4,3,4
1097,66,4,5,1,5,4
1098,82,5,5,5,4,4
1100,56,5,5,5,5,4
1121,56,5,4,4,5,4
1124,46,4,4,4,4,4
1134,4,4,4,4,4,4
1136,74,5,5,5,4,4
1143,52,4,4,4,4,4
1144,52,5,5,5,5,4
1145,85,5,5,5,5,4
1150,38,5,5,5,5,4
1153,36,5,5,5,4,4
1156,27,4,5,4,4,4
1156,54,4,2,3,5,4
1161,23,5,5,5,5,4
1161,12,4,4,5,5,4
1162,84,5,5,5,5,4
1165,64,4,4,5,3,4
1175,82,5,5,5,4,4
1182,73,4,4,4,4,4
1185,6,5,5,5,4,4
1186,21,5,5,5,4,4
1190,65,4,5,5,4,4
1190,40,5,5,5,5,4
1198,86,5,5,5,5,4
1205,52,5,5,5,5,4
1206,35,4,4,4,5,4
1212,86,5,5,5,5,4
1213,84,4,5,4,2,4
1225,42,5,5,5,4,4
1225,32,5,4,5,5,4
1228,89,4,5,5,4,4
1231,76,4,4,4,4,4
1240,89,5,5,3,4,4
1245,66,5,5,5,4,4
1246,4,5,5,5,5,4
1248,26,3,4,4,5,4
1251,43,5,5,5,4,4
1258,69,5,5,5,5,4
1259,84,4,4,4,4,4
1260,77,5,5,5,4,4
1278,32,5,5,5,5,4
1280,82,4,4,3,4,4
1281,9,5,5,5,5,4
1283,36,5,5,4,3,4
1286,92,5,5,5,4,4
1288,38,5,5,5,4,4
1308,4,5,5,5,5,4
1,57,5,4,4,5,5
1,61,5,5,5,5,5
3,9,5,5,5,5,5
6,58,5,5,5,5,5
6,67,5,5,5,5,5
6,56,5,5,5,5,5
6,38,5,5,5,5,5
6,73,5,5,5,5,5
8,12,5,5,5,5,5
8,65,5,5,5,5,5
8,93,5,5,4,5,5
8,20,5,5,3,5,5
9,80,5,5,5,5,5
9,59,5,5,5,5,5
10,93,5,5,5,5,5
10,46,5,5,5,5,5
10,51,5,5,5,5,5
11,65,5,5,5,5,5
11,64,5,5,5,5,5
11,64,5,5,5,5,5
12,36,5,5,5,5,5
13,93,5,5,5,5,5
13,69,5,5,5,5,5
13,69,5,5,5,4,5
13,11,5,5,5,5,5
15,49,5,5,5,5,5
18,38,5,5,5,5,5
18,30,5,5,5,5,5
18,84,5,5,5,5,5
21,47,5,5,4,5,5
21,46,5,5,5,5,5
21,17,5,5,5,5,5
21,40,5,5,5,5,5
24,93,5,4,5,5,5
27,21,5,5,5,5,5
28,36,5,5,4,4,5
28,51,4,5,4,4,5
29,9,5,4,4,5,5
29,23,5,5,5,5,5
31,98,5,5,5,5,5
31,67,5,5,5,5,5
31,86,5,5,5,5,5
31,67,5,5,5,5,5
31,67,5,5,5,5,5
31,91,5,5,5,5,5
31,98,5,5,5,5,5
31,77,5,5,5,5,5
31,57,5,5,5,4,5
31,86,5,5,5,4,5
31,81,5,5,5,4,5
31,67,5,5,5,3,5
33,59,4,4,4,4,5
33,80,5,5,5,4,5
36,77,5,5,5,5,5
37,51,5,5,5,5,5
39,67,5,4,5,4,5
43,57,5,5,5,5,5
44,67,3,3,5,5,5
44,37,5,5,5,5,5
45,67,5,5,5,5,5
46,38,5,5,5,5,5
47,64,5,5,5,5,5
47,74,5,5,4,5,5
47,71,5,4,5,5,5
47,59,5,5,5,5,5
47,59,5,5,5,5,5
48,15,5,5,5,5,5
48,71,2,4,1,4,5
49,12,5,5,5,5,5
53,57,5,5,5,5,5
53,39,5,5,5,5,5
56,82,5,5,5,5,5
57,72,5,5,5,5,5
57,72,5,5,5,5,5
59,80,5,5,5,5,5
59,78,5,5,5,5,5
60,93,5,5,5,5,5
60,93,5,5,5,5,5
61,53,4,4,5,4,5
61,59,5,5,5,5,5
62,73,5,5,4,5,5
62,4,5,5,4,4,5
64,6,5,5,4,5,5
68,66,4,5,5,5,5
68,43,5,5,5,5,5
68,43,5,5,5,5,5
68,43,5,5,5,5,5
68,46,5,5,5,5,5
68,65,5,5,5,5,5
70,50,5,5,5,5,5
70,61,5,4,5,5,5
70,11,5,5,5,5,5
70,48,5,5,5,5,5
70,31,5,5,5,5,5
71,67,5,5,5,5,5
74,78,5,5,5,5,5
74,43,5,5,5,3,5
74,80,5,5,5,5,5
74,32,5,5,5,5,5
74,32,5,5,5,5,5
74,20,5,5,5,5,5
75,66,5,5,5,5,5
76,48,5,5,5,5,5
76,65,5,4,5,5,5
77,49,5,5,5,3,5
77,60,5,5,5,5,5
77,59,5,5,5,5,5
77,59,5,5,5,5,5
78,89,5,5,5,5,5
78,53,5,5,5,5,5
78,32,5,5,5,5,5
79,78,5,5,5,5,5
80,9,5,5,5,5,5
80,52,5,4,5,5,5
80,71,5,5,5,3,5
81,46,5,5,5,5,5
81,17,5,5,5,5,5
83,78,5,5,5,5,5
83,82,5,5,5,5,5
84,32,5,5,5,5,5
85,86,5,5,5,5,5
85,76,5,5,5,5,5
85,76,5,5,5,5,5
85,76,5,5,5,5,5
85,76,5,5,5,5,5
85,76,5,5,5,5,5
86,35,5,5,5,4,5
86,93,5,5,5,5,5
87,66,5,5,5,5,5
88,67,5,5,5,5,5
89,27,2,3,1,4,5
89,12,5,5,5,5,5
89,76,4,5,4,4,5
90,74,5,5,5,5,5
90,25,5,5,5,5,5
91,52,5,5,5,5,5
93,77,5,5,5,5,5
93,80,4,4,5,4,5
93,63,5,5,5,5,5
93,26,5,5,5,5,5
95,78,5,5,5,5,5
95,77,5,5,5,5,5
95,44,5,5,5,5,5
95,48,5,5,5,5,5
95,80,5,5,5,4,5
95,49,5,5,5,5,5
95,23,5,5,5,5,5
96,67,5,5,5,5,5
98,21,5,5,5,5,5
98,21,5,5,5,5,5
98,21,5,5,5,5,5
98,21,5,5,5,5,5
98,21,5,5,5,5,5
98,21,5,5,5,5,5
98,80,5,5,5,5,5
98,79,5,5,5,5,5
100,77,5,5,5,4,5
100,42,5,5,5,5,5
100,72,5,5,5,5,5
102,95,5,5,5,5,5
102,95,5,5,5,5,5
102,58,5,5,5,5,5
102,78,5,5,5,5,5
104,12,5,5,5,5,5
105,42,5,5,5,5,5
106,40,5,5,5,5,5
107,96,5,5,5,5,5
109,37,5,5,5,5,5
109,39,5,5,5,5,5
109,32,5,5,4,5,5
109,80,5,5,5,5,5
109,64,5,5,5,5,5
110,65,5,5,5,5,5
110,95,5,5,5,5,5
110,95,5,5,5,5,5
111,61,5,5,5,5,5
111,78,5,5,5,5,5
111,78,5,5,5,5,5
112,77,5,5,5,5,5
112,74,5,5,5,4,5
112,4,5,5,5,5,5
115,4,5,5,5,5,5
115,75,5,5,5,5,5
115,15,5,5,5,5,5
117,20,5,5,4,4,5
117,60,5,5,5,5,5
118,23,5,5,5,5,5
118,26,5,5,5,5,5
118,38,5,5,5,5,5
118,47,5,5,5,5,5
118,57,3,5,5,1,5
118,75,5,5,5,5,5
118,38,5,5,5,5,5
118,58,5,5,5,5,5
118,79,5,5,5,5,5
118,1,4,4,4,5,5
118,40,5,5,5,5,5
118,79,5,5,5,5,5
118,4,5,5,5,5,5
118,79,5,5,5,5,5
120,77,5,5,5,5,5
120,32,5,5,5,5,5
120,42,5,5,5,5,5
120,44,5,5,5,4,5
120,12,5,5,5,5,5
120,77,5,5,5,5,5
120,67,5,5,5,5,5
120,93,5,5,5,5,5
120,9,5,5,5,5,5
120,96,5,5,5,5,5
120,25,5,5,5,5,5
120,36,5,5,5,5,5
120,58,5,5,5,5,5
120,98,5,5,5,5,5
120,23,5,5,5,5,5
120,57,5,5,5,5,5
120,32,5,5,5,5,5
120,40,5,4,5,5,5
121,67,5,5,4,4,5
121,21,5,5,5,5,5
121,82,5,5,5,5,5
121,33,5,5,5,5,5
121,49,5,5,5,5,5
121,25,5,5,5,5,5
121,35,5,5,5,5,5
121,56,5,5,4,5,5
121,4,5,5,5,5,5
121,6,5,5,5,5,5
121,6,5,5,5,5,5
121,56,5,5,5,5,5
121,20,5,5,5,5,5
121,73,5,5,5,5,5
121,77,5,5,5,5,5
121,46,5,5,5,5,5
121,57,5,5,5,5,5
121,28,5,5,5,4,5
121,58,5,5,4,5,5
121,97,5,5,5,3,5
121,56,5,5,5,5,5
121,28,5,5,5,5,5
121,65,5,5,5,5,5
121,74,5,5,5,5,5
121,80,5,5,5,5,5
121,39,5,5,5,5,5
121,20,5,5,4,4,5
121,35,5,5,5,5,5
121,35,5,5,5,5,5
123,98,5,5,5,5,5
123,95,5,5,5,5,5
123,67,5,5,5,5,5
123,70,5,5,5,5,5
123,40,5,5,5,5,5
123,35,5,5,5,5,5
123,98,5,5,5,5,5
123,98,5,5,5,5,5
123,80,3,4,2,3,5
123,50,5,5,5,5,5
123,57,5,5,5,5,5
123,33,5,5,5,5,5
123,25,5,5,5,5,5
123,25,5,5,5,5,5
123,31,5,5,5,5,5
123,12,5,5,5,5,5
123,20,5,5,5,5,5
123,97,5,5,5,5,5
123,95,5,5,5,5,5
123,64,5,5,5,5,5
123,44,5,5,5,5,5
123,73,4,4,5,4,5
123,49,5,5,5,5,5
123,52,5,5,5,5,5
123,21,5,5,5,5,5
123,13,5,5,5,5,5
123,75,5,5,5,5,5
123,73,5,5,5,5,5
123,33,5,5,5,5,5
123,75,5,5,5,5,5
123,77,5,5,5,5,5
123,77,5,5,5,5,5
123,57,5,5,5,5,5
123,57,5,5,5,5,5
123,33,5,5,5,5,5
123,58,5,5,5,5,5
123,38,5,5,5,5,5
123,93,5,5,5,5,5
123,95,5,5,5,5,5
123,70,5,5,5,5,5
123,56,5,5,5,5,5
123,40,5,5,5,5,5
123,40,5,5,5,5,5
123,98,5,5,5,5,5
123,92,5,5,5,5,5
123,78,4,5,5,3,5
123,71,5,5,5,5,5
123,56,5,5,5,5,5
123,59,5,5,5,5,5
123,60,5,5,5,4,5
123,12,5,5,5,5,5
123,86,5,5,5,5,5
123,92,5,5,5,5,5
123,78,5,5,5,5,5
123,78,5,5,5,5,5
123,52,5,5,5,5,5
123,38,5,5,5,5,5
123,46,5,5,5,5,5
123,11,5,5,4,5,5
123,73,5,5,5,5,5
123,65,5,5,5,5,5
123,47,5,5,5,5,5
123,42,5,5,5,5,5
123,23,5,5,5,5,5
123,32,5,5,5,5,5
123,32,5,5,5,5,5
124,23,5,5,5,5,5
125,4,5,5,5,5,5
125,36,5,5,5,5,5
126,42,5,5,5,5,5
126,4,5,5,5,5,5
127,66,5,5,5,5,5
128,31,5,5,5,5,5
128,12,5,5,5,5,5
130,98,5,5,5,5,5
130,98,5,5,5,5,5
130,93,5,5,5,5,5
130,96,5,5,5,5,5
130,82,5,5,5,4,5
130,82,5,5,5,5,5
130,87,5,5,5,5,5
130,67,2,5,1,5,5
130,72,5,5,4,5,5
130,73,5,5,5,5,5
130,57,5,5,5,5,5
130,48,5,5,5,5,5
130,32,5,5,5,5,5
130,11,5,5,5,5,5
130,88,5,5,5,5,5
130,92,5,5,5,5,5
130,61,5,5,5,5,5
130,58,5,5,5,5,5
130,42,5,5,5,5,5
130,11,5,5,5,5,5
130,89,5,5,5,5,5
130,88,5,5,5,5,5
130,40,5,5,5,5,5
130,42,5,5,5,5,5
130,26,5,5,5,5,5
130,38,5,5,5,5,5
130,38,5,5,5,5,5
130,20,5,5,5,5,5
130,65,5,5,5,5,5
130,52,5,5,5,5,5
130,59,5,5,5,5,5
130,32,5,5,5,5,5
130,23,5,5,5,5,5
130,25,5,5,5,5,5
130,28,5,5,5,5,5
130,61,5,5,5,5,5
130,28,5,5,5,5,5
130,91,5,5,5,5,5
130,78,5,5,5,5,5
130,86,4,5,5,3,5
130,64,5,5,5,5,5
130,65,5,5,5,5,5
130,59,5,5,5,5,5
