uid,ItemID,Rating,Food,Service,Ambience,Value
428,23,4,3,4,5,3
428,65,3,4,4,3,3
429,56,4,4,5,4,3
430,73,4,4,5,3,3
432,66,4,4,4,4,3
433,70,4,5,5,4,3
433,12,3,2,3,5,3
440,92,3,3,3,4,3
442,55,4,4,3,4,3
443,81,4,4,5,3,3
444,51,5,5,5,5,3
448,36,4,5,3,4,3
449,50,5,5,3,3,3
451,17,5,5,5,5,3
455,98,5,5,5,4,3
455,73,4,3,4,5,3
457,49,4,5,3,4,3
459,94,5,5,5,4,3
461,48,4,4,4,4,3
462,66,3,4,4,2,3
464,92,3,3,2,4,3
465,81,4,4,5,3,3
467,56,3,3,5,3,3
473,64,4,4,3,4,3
476,39,3,3,3,4,3
478,73,3,2,4,3,3
480,17,4,4,4,4,3
480,65,3,4,5,3,3
480,79,4,4,5,3,3
480,28,5,5,5,4,3
480,39,5,4,4,5,3
483,77,4,4,5,5,3
483,41,3,3,4,4,3
485,90,3,3,3,3,3
488,11,4,4,4,4,3
491,86,3,3,4,3,3
494,51,3,2,2,4,3
502,36,5,5,5,4,3
502,56,5,5,5,4,3
506,26,3,4,3,4,3
514,82,4,3,3,3,3
516,70,4,4,4,2,3
519,61,5,5,5,5,3
521,9,4,4,3,4,3
521,90,3,2,5,3,3
525,70,4,4,4,4,3
530,17,3,3,3,4,3
532,42,4,4,4,4,3
533,30,3,3,3,3,3
538,51,2,2,1,3,3
544,92,5,5,5,5,3
552,60,4,5,4,4,3
553,43,5,5,5,5,3
556,31,4,4,3,3,3
558,49,3,5,2,3,3
560,78,5,5,5,5,3
562,12,5,4,4,5,3
567,68,2,2,4,4,3
572,23,5,5,5,5,3
572,73,3,4,2,3,3
574,32,4,4,5,4,3
580,79,4,4,3,1,3
584,48,3,4,2,4,3
584,82,3,3,4,4,3
585,17,4,4,5,5,3
586,61,3,2,5,4,3
589,38,3,3,4,4,3
590,85,3,2,4,4,3
597,79,4,4,4,4,3
597,71,3,3,3,3,3
597,59,4,4,4,3,3
601,10,3,3,2,3,3
601,77,3,5,2,3,3
604,70,5,5,5,4,3
617,87,3,3,3,4,3
624,39,5,5,3,5,3
624,42,4,4,4,4,3
624,79,3,3,4,4,3
626,49,3,5,2,4,3
626,6,4,3,4,3,3
635,35,4,3,3,3,3
639,57,3,4,4,3,3
639,42,3,3,4,3,3
639,40,4,4,5,3,3
640,57,4,5,2,4,3
646,78,2,2,3,3,3
647,64,4,3,4,4,3
648,88,5,5,5,5,3
655,62,3,3,3,3,3
655,23,4,4,5,4,3
657,33,5,5,4,4,3
658,38,5,5,5,5,3
661,62,3,4,2,4,3
661,52,3,3,4,3,3
662,90,4,4,5,3,3
663,67,4,4,5,3,3
670,4,4,3,5,5,3
679,61,4,3,4,4,3
681,32,4,5,2,5,3
682,56,5,5,5,4,3
689,81,2,4,1,4,3
690,11,4,5,4,4,3
694,38,3,4,2,3,3
704,48,3,3,4,4,3
704,17,5,4,4,5,3
712,49,4,4,5,4,3
713,94,5,5,5,5,3
725,39,5,4,4,5,3
727,10,4,4,3,3,3
731,98,2,4,3,3,3
734,59,4,4,4,3,3
734,52,4,3,4,4,3
737,95,4,3,5,4,3
738,30,2,2,4,3,3
743,48,3,4,4,3,3
750,97,4,4,3,3,3
750,52,4,4,4,4,3
753,61,2,2,2,3,3
762,32,4,4,5,4,3
769,23,3,3,5,4,3
777,71,4,4,4,4,3
788,55,5,5,5,5,3
789,98,4,4,4,4,3
796,58,3,4,2,4,3
797,82,5,5,5,5,3
797,58,2,3,3,3,3
806,42,5,5,5,5,3
834,32,5,5,5,5,3
837,48,4,4,4,5,3
847,38,5,5,5,5,3
852,85,4,4,5,2,3
857,31,4,3,4,3,3
858,31,5,5,5,5,3
859,17,5,5,5,4,3
866,23,4,3,5,4,3
870,70,3,3,4,3,3
883,93,5,5,5,5,3
889,55,4,4,4,4,3
893,64,3,2,2,4,3
893,81,3,2,2,3,3
895,82,4,5,3,5,3
897,42,4,5,5,3,3
908,10,3,3,4,3,3
917,61,2,2,2,2,3
930,72,3,3,4,4,3
938,6,3,2,2,4,3
940,36,5,5,5,5,3
941,12,4,4,4,3,3
945,57,3,4,2,3,3
951,9,4,4,3,4,3
953,20,3,4,2,2,3
956,42,5,4,5,5,3
956,6,5,4,4,5,3
958,23,3,5,5,1,3
959,12,5,5,5,5,3
968,33,4,4,5,4,3
972,20,3,5,4,3,3
973,93,5,5,5,3,3
985,36,5,5,5,2,3
987,40,3,2,4,4,3
987,83,3,4,2,3,3
1001,48,4,4,5,3,3
1011,32,5,5,5,5,3
1019,61,5,5,5,5,3
1021,66,5,5,5,5,3
1031,26,2,2,2,2,3
1041,6,4,3,5,5,3
1044,82,4,5,4,4,3
1046,33,4,4,4,5,3
1048,20,4,5,4,3,3
1052,39,4,4,2,5,3
1054,81,4,4,3,4,3
1055,27,5,5,4,5,3
1056,53,3,3,3,3,3
1062,73,3,3,4,3,3
1067,49,4,4,5,5,3
1067,93,3,5,3,3,3
1081,61,3,4,3,3,3
1094,27,5,3,5,5,3
1100,50,4,4,4,1,3
1103,39,5,5,5,4,3
1123,32,5,5,5,5,3
1123,42,5,5,5,5,3
1125,38,4,4,4,3,3
1139,48,5,5,5,5,3
1140,11,4,5,4,4,3
1149,54,5,3,4,5,3
1150,57,4,5,3,3,3
1162,31,4,3,4,5,3
1166,77,4,4,4,4,3
1168,12,4,5,3,3,3
1171,66,4,3,5,4,3
1177,42,4,3,3,3,3
1197,17,4,3,4,4,3
1202,82,3,3,4,4,3
1204,72,3,2,2,4,3
1207,12,3,3,3,3,3
1208,74,2,4,1,4,3
1211,12,5,5,5,5,3
1219,39,5,5,5,5,3
1243,46,3,4,4,2,3
1255,52,5,4,5,5,3
1262,66,4,4,5,5,3
1271,83,3,2,4,3,3
1276,82,4,4,4,4,3
1,85,5,5,5,5,4
1,39,5,5,5,5,4
1,54,4,4,5,5,4
5,36,4,5,5,5,4
7,92,4,4,4,4,4
7,43,5,5,5,5,4
7,40,5,5,5,5,4
8,87,4,4,4,4,4
8,23,5,5,5,5,4
8,32,5,5,5,5,4
8,88,4,5,4,4,4
10,65,5,5,5,4,4
10,98,4,5,5,4,4
12,90,4,4,5,2,4
12,4,5,5,4,3,4
13,96,4,5,2,3,4
13,77,4,2,2,5,4
14,77,5,5,5,4,4
14,93,5,5,5,4,4
18,93,4,5,4,4,4
18,50,4,4,4,4,4
18,78,5,5,5,4,4
20,61,5,5,5,5,4
20,59,5,5,5,4,4
21,73,5,4,4,4,4
21,60,4,4,4,4,4
21,78,5,5,5,3,4
21,86,4,4,3,4,4
21,95,4,4,5,4,4
22,87,5,5,5,5,4
25,73,4,4,4,4,4
25,35,3,3,3,4,4
26,63,3,3,3,4,4
27,78,5,5,5,3,4
28,38,5,5,4,5,4
28,58,4,5,3,4,4
29,35,3,5,1,3,4
31,40,5,5,5,4,4
31,12,4,5,2,3,4
33,38,3,4,3,5,4
34,36,5,5,5,5,4
36,93,5,5,5,4,4
39,80,5,5,5,3,4
39,85,5,5,5,5,4
39,52,5,5,5,5,4
39,93,5,5,5,4,4
39,77,5,5,5,5,4
40,78,4,4,4,4,4
41,6,4,5,5,5,4
42,26,5,5,4,5,4
44,44,5,5,5,5,4
44,40,4,5,4,4,4
47,67,5,5,5,4,4
47,39,5,4,5,5,4
47,79,4,4,4,4,4
48,11,5,5,5,4,4
48,42,4,4,5,4,4
50,59,5,5,5,3,4
53,32,4,5,5,4,4
53,20,5,4,4,4,4
53,92,4,4,4,4,4
54,67,5,5,5,5,4
55,42,5,4,5,5,4
57,6,5,5,5,5,4
62,35,3,5,1,4,4
62,71,4,5,3,4,4
62,80,4,5,4,4,4
64,92,4,5,2,5,4
67,59,4,4,4,3,4
68,67,4,4,4,4,4
68,4,5,5,5,4,4
68,30,4,4,4,4,4
69,6,4,4,5,5,4
70,79,4,4,5,4,4
70,80,5,4,5,4,4
71,23,5,4,5,5,4
71,27,5,5,2,4,4
72,42,5,5,5,4,4
73,10,5,5,4,4,4
74,59,4,4,4,3,4
74,64,5,5,5,3,4
74,50,4,4,5,4,4
74,26,5,5,5,4,4
74,17,5,5,5,5,4
74,52,5,5,4,4,4
74,9,5,4,5,5,4
76,35,5,5,5,5,4
76,64,4,5,4,4,4
77,80,4,4,5,4,4
77,86,3,4,2,4,4
78,57,4,5,4,5,4
78,59,4,4,4,4,4
78,67,5,5,5,4,4
80,17,4,5,5,5,4
82,66,3,3,3,3,4
82,98,4,5,5,5,4
83,76,4,5,5,1,4
83,49,3,5,2,4,4
85,59,5,5,5,5,4
86,31,4,5,2,4,4
89,46,4,4,4,5,4
89,6,4,4,4,5,4
90,72,2,2,4,4,4
90,96,5,5,5,5,4
91,31,4,4,3,3,4
92,69,4,4,4,4,4
92,73,5,5,5,4,4
95,4,4,4,5,4,4
96,38,5,5,5,5,4
96,64,5,5,5,4,4
100,64,4,4,4,5,4
102,71,4,4,4,4,4
102,96,4,5,5,4,4
103,69,4,4,4,3,4
104,23,5,5,5,4,4
104,99,4,4,5,4,4
106,78,5,5,3,3,4
106,82,5,5,4,4,4
106,67,3,4,1,4,4
106,85,4,4,5,4,4
106,20,4,4,4,4,4
107,87,4,5,4,4,4
109,38,5,5,5,4,4
109,52,4,4,4,4,4
109,93,5,5,5,5,4
109,67,5,5,4,4,4
111,57,5,5,4,4,4
111,44,5,5,5,5,4
114,90,5,5,5,4,4
115,64,4,4,5,5,4
117,82,5,5,5,4,4
117,90,5,5,5,4,4
117,9,4,5,2,5,4
117,28,5,5,5,4,4
117,77,4,4,4,4,4
117,30,4,4,5,5,4
118,36,4,4,5,4,4
118,85,4,4,4,5,4
118,86,5,5,5,5,4
118,12,5,4,5,4,4
118,56,5,5,5,5,4
118,31,3,5,3,5,4
118,98,4,4,4,4,4
118,46,4,4,5,4,4
118,68,3,4,3,2,4
118,84,4,5,4,4,4
119,61,5,4,5,5,4
120,79,5,5,5,3,4
120,80,4,4,5,4,4
120,84,3,5,1,3,4
120,82,5,5,5,4,4
120,52,4,4,4,4,4
120,17,5,5,5,5,4
120,86,5,5,5,5,4
121,23,4,4,5,5,4
121,55,5,5,5,4,4
121,53,5,5,5,5,4
121,70,5,5,5,5,4
121,86,4,3,4,4,4
121,59,5,5,5,4,4
121,60,5,5,5,5,4
121,9,5,5,5,5,4
123,94,4,5,4,4,4
123,26,5,5,4,5,4
123,24,5,5,5,5,4
123,9,4,4,4,4,4
123,36,5,4,5,5,4
123,72,5,5,5,4,4
123,79,4,5,5,3,4
123,30,5,5,5,5,4
123,87,5,5,5,5,4
123,43,4,4,5,4,4
123,37,4,4,4,4,4
123,66,5,5,5,4,4
123,48,3,4,1,5,4
123,17,5,5,5,5,4
130,49,4,4,4,4,4
130,46,5,5,4,4,4
130,6,4,4,4,5,4
130,10,4,4,5,4,4
130,27,5,5,5,4,4
130,79,5,4,4,5,4
130,95,4,5,5,3,4
130,43,5,5,5,5,4
130,17,5,5,5,5,4
130,14,5,5,4,4,4
130,12,5,4,5,5,4
130,71,4,5,2,5,4
130,13,4,4,4,5,4
130,51,4,4,4,4,4
135,85,5,5,5,5,4
135,73,4,4,4,4,4
135,61,4,4,4,4,4
136,78,4,4,5,3,4
136,52,5,5,5,4,4
137,32,5,5,5,5,4
137,20,2,4,3,1,4
137,17,5,5,5,5,4
138,4,4,5,5,4,4
138,14,5,5,4,4,4
138,21,4,4,4,4,4
138,17,4,4,4,4,4
138,60,4,5,5,3,4
138,94,5,5,5,4,4
138,81,4,4,4,4,4
138,48,4,3,5,5,4
138,24,4,4,5,4,4
138,27,5,4,5,5,4
138,72,5,5,5,4,4
138,13,5,5,5,4,4
138,71,3,4,2,4,4
138,76,4,4,5,4,4
138,77,5,5,5,5,4
143,32,5,5,5,3,4
148,9,5,5,5,5,4
152,28,5,5,5,5,4
154,83,4,5,4,4,4
154,70,5,5,5,4,4
154,24,4,4,4,3,4
154,90,5,5,5,5,4
154,41,5,4,5,5,4
154,43,5,5,4,4,4
154,74,5,5,5,4,4
154,26,5,5,5,5,4
154,33,4,4,4,4,4
154,54,5,4,5,5,4
154,38,4,4,4,3,4
154,34,3,4,4,3,4
156,32,5,5,4,4,4
157,88,5,4,4,4,4
157,31,5,5,5,4,4
158,79,5,5,5,4,4
159,66,4,4,5,4,4
160,31,5,4,4,5,4
160,32,5,5,4,4,4
161,70,4,5,4,5,4
162,60,5,5,3,3,4
163,97,3,3,5,3,4
165,39,3,5,5,3,4
169,77,4,4,5,4,4
170,39,5,5,5,5,4
172,4,5,5,5,4,4
174,85,5,5,5,4,4
174,63,5,5,5,5,4
174,70,5,5,5,4,4
174,91,5,5,4,4,4
174,92,5,5,5,5,4
174,1,5,5,5,5,4
174,75,4,5,4,3,4
174,66,5,5,5,5,4
174,50,4,4,4,4,4
174,37,4,5,4,3,4
174,30,3,4,3,4,4
174,21,5,4,5,5,4
174,56,5,5,5,5,4
176,6,4,5,5,4,4
178,87,4,3,3,4,4
178,31,2,3,2,4,4
179,77,5,5,5,4,4
181,66,5,4,5,5,4
181,97,4,4,4,4,4
183,31,4,4,4,4,4
183,32,5,5,5,4,4
185,67,4,4,4,4,4
186,38,5,4,4,5,4
187,38,5,5,5,5,4
187,4,4,4,5,5,4
188,39,5,4,5,5,4
188,17,5,5,5,5,4
188,52,4,5,5,5,4
189,50,4,4,5,4,4
189,27,5,5,3,5,4
189,55,4,4,5,4,4
189,83,4,4,4,4,4
189,30,4,4,4,4,4
189,15,5,5,3,4,4
189,34,4,5,4,5,4
189,40,4,4,2,4,4
189,65,5,5,5,5,4
190,82,4,5,5,5,4
191,10,5,5,5,5,4
191,44,4,5,4,4,4
191,42,4,4,5,4,4
192,4,5,5,5,4,4
193,15,5,5,5,5,4
194,82,5,5,5,4,4
194,46,4,4,3,4,4
194,6,4,5,3,5,4
195,17,5,5,4,5,4
195,87,4,4,3,4,4
195,92,4,5,3,5,4
195,37,4,4,4,4,4
195,26,5,5,5,5,4
195,39,5,4,5,4,4
196,67,3,4,4,4,4
196,75,5,5,5,4,4
201,52,5,5,5,4,4
201,12,5,5,5,5,4
201,66,5,5,5,5,4
203,84,4,5,4,4,4
205,12,5,5,5,4,4
206,69,5,5,5,4,4
206,82,5,5,5,4,4
206,80,4,4,5,4,4
207,33,5,5,5,5,4
208,82,4,5,4,5,4
208,51,2,5,2,4,4
209,32,5,5,5,4,4
210,87,5,5,5,4,4
211,62,3,3,2,3,4
211,1,5,5,5,5,4
211,22,5,5,5,5,4
211,13,5,5,5,5,4
212,12,5,5,5,5,4
214,96,4,4,4,4,4
214,61,4,4,4,3,4
214,23,4,4,4,5,4
214,43,5,5,5,3,4
214,36,5,4,5,5,4
214,6,4,4,4,4,4
214,48,5,5,5,5,4
214,34,4,4,4,3,4
214,14,4,5,5,3,4
216,6,5,5,5,5,4
216,23,4,4,3,4,4
217,39,4,5,4,5,4
217,27,5,5,5,5,4
218,96,4,5,5,5,4
219,97,5,5,5,5,4
220,85,4,5,3,4,4
220,82,5,5,5,5,4
220,61,4,5,4,4,4
221,38,5,5,5,5,4
221,4,5,5,5,4,4
222,79,4,5,5,4,4
224,23,5,5,5,5,4
224,30,4,5,4,5,4
225,42,5,5,5,5,4
226,98,4,5,4,5,4
226,39,5,4,5,4,4
227,36,5,5,5,4,4
228,52,4,4,4,2,4
228,79,4,3,5,4,4
229,93,5,5,5,5,4
230,31,5,5,5,4,4
231,46,4,5,4,4,4
232,39,5,5,5,5,4
236,52,5,4,5,4,4
239,66,4,4,5,4,4
239,42,5,5,5,4,4
239,37,3,3,4,4,4
240,66,4,5,5,4,4
240,57,5,5,5,5,4
240,36,5,5,5,4,4
240,85,5,5,5,5,4
240,58,4,5,3,4,4
240,31,1,4,1,4,4
241,4,5,5,5,5,4
241,6,5,5,5,5,4
242,39,5,5,5,5,4
242,26,4,5,5,4,4
243,65,4,4,5,4,4
243,34,4,4,4,4,4
243,99,4,5,3,4,4
243,69,5,5,5,4,4
243,90,3,3,4,3,4
243,22,5,5,5,4,4
243,41,4,5,5,5,4
243,60,5,5,5,4,4
243,14,5,3,5,5,4
243,35,4,5,5,5,4
243,54,5,5,5,5,4
243,28,5,5,5,5,4
243,18,3,4,5,3,4
244,42,5,3,5,5,4
244,55,5,5,4,4,4
245,12,5,5,5,5,4
245,52,5,5,5,4,4
246,9,5,5,5,5,4
246,92,5,5,5,5,4
246,12,5,4,5,5,4
247,38,4,3,4,5,4
248,14,5,5,5,5,4
248,38,5,4,5,4,4
248,77,4,4,5,4,4
248,60,4,5,3,4,4
250,12,5,5,5,4,4
252,52,5,4,4,5,4
253,75,4,5,5,4,4
253,6,3,5,3,4,4
253,20,4,4,5,4,4
255,26,5,5,5,5,4
255,38,5,5,5,5,4
255,93,4,5,5,4,4
257,66,5,5,5,5,4
257,82,5,5,5,5,4
257,92,5,5,4,4,4
257,95,5,5,5,3,4
257,49,5,5,5,5,4
258,57,5,5,5,3,4
258,51,5,5,5,5,4
258,36,5,5,5,5,4
259,49,5,4,5,4,4
259,66,5,5,5,5,4
259,69,4,5,5,4,4
261,31,4,3,5,3,4
261,88,4,4,4,5,4
262,31,5,5,5,5,4
266,31,5,5,5,4,4
270,62,4,5,3,4,4
274,62,4,4,4,4,4
274,10,5,5,5,5,4
274,1,5,5,5,5,4
274,13,4,4,4,4,4
274,9,5,5,5,5,4
274,50,5,5,5,5,4
274,90,4,4,3,5,4
274,43,5,5,5,4,4
274,97,5,5,5,5,4
274,17,5,5,5,4,4
274,27,5,2,5,5,4
274,30,4,4,5,4,4
274,88,5,4,4,5,4
275,94,4,4,5,5,4
275,41,5,5,5,5,4
275,66,5,5,5,5,4
275,56,5,5,5,4,4
276,95,5,4,5,4,4
276,32,5,5,4,5,4
276,52,4,4,5,4,4
276,17,5,5,5,5,4
277,82,5,5,4,5,4
278,26,5,5,5,5,4
278,24,5,5,5,4,4
278,48,5,5,5,5,4
278,69,4,5,5,4,4
279,36,4,5,4,4,4
281,73,4,5,5,4,4
282,9,5,5,5,5,4
284,52,5,5,5,4,4
286,34,2,5,1,2,4
286,87,5,5,5,5,4
286,61,5,5,5,5,4
286,28,5,5,5,4,4
286,9,4,4,5,4,4
288,10,5,5,4,4,4
292,51,5,4,3,3,4
293,78,4,4,4,4,4
294,87,2,1,1,3,4
294,9,5,5,5,5,4
297,32,4,5,5,5,4
298,42,4,5,3,5,4
298,31,5,5,4,4,4
298,38,2,2,3,5,4
299,55,5,5,5,5,4
299,87,5,5,5,5,4
299,88,5,5,5,4,4
299,43,5,5,5,3,4
299,89,5,5,5,3,4
299,59,5,5,5,5,4
299,81,5,5,5,5,4
300,38,5,5,5,5,4
300,56,5,4,5,5,4
300,32,5,5,5,5,4
300,12,5,5,5,5,4
300,30,4,4,4,4,4
300,42,5,5,5,5,4
300,82,4,5,4,3,4
300,23,4,5,5,4,4
301,40,4,4,4,3,4
301,21,4,5,2,5,4
301,85,4,5,5,4,4
302,41,4,5,4,4,4
302,32,4,4,5,4,4
302,49,3,4,2,4,4
303,93,5,5,5,5,4
303,60,4,5,5,4,4
303,32,5,5,5,5,4
303,20,5,5,5,5,4
303,36,4,5,3,3,4
303,44,4,4,5,4,4
304,71,5,4,5,4,4
304,57,4,5,3,3,4
304,92,5,3,4,3,4
305,31,3,4,3,5,4
305,12,5,5,5,5,4
306,60,5,5,5,5,4
312,44,4,4,3,3,4
313,66,5,5,5,4,4
314,12,5,5,5,5,4
316,66,5,5,5,5,4
317,27,5,5,5,5,4
317,66,5,5,5,4,4
318,4,5,5,5,5,4
318,95,5,5,4,5,4
323,70,4,4,4,4,4
323,52,5,5,5,5,4
324,69,3,4,3,4,4
325,95,5,5,4,4,4
325,4,5,5,5,5,4
325,68,4,4,4,4,4
325,48,5,4,4,4,4
327,95,4,5,4,5,4
327,12,5,5,4,5,4
330,55,5,5,4,5,4
330,81,5,4,5,4,4
330,90,5,5,5,4,4
330,68,4,4,3,4,4
330,10,5,5,5,4,4
330,74,5,5,4,5,4
330,83,5,5,5,4,4
333,38,4,5,5,4,4
333,82,5,5,5,5,4
334,23,5,5,5,5,4
334,71,4,5,3,5,4
334,73,3,4,4,3,4
334,64,4,4,4,5,4
334,66,5,5,5,5,4
335,60,5,5,4,3,4
335,12,4,4,4,4,4
335,39,5,5,5,5,4
335,23,5,5,5,4,4
336,37,5,5,5,5,4
336,6,3,5,3,5,4
336,72,5,5,4,4,4
336,52,5,5,5,5,4
336,81,5,5,3,3,4
337,17,5,5,5,5,4
337,78,5,5,5,5,4
338,12,5,4,5,4,4
338,82,4,5,4,4,4
339,82,5,4,5,5,4
339,4,5,5,5,5,4
340,38,5,5,5,5,4
341,63,4,4,4,4,4
341,84,4,4,4,4,4
341,61,5,5,5,5,4
341,26,4,5,3,5,4
343,65,5,5,5,5,4
343,76,5,4,3,5,4
343,12,4,4,4,4,4
343,78,5,5,5,5,4
344,27,5,5,5,5,4
344,11,5,5,5,5,4
344,73,5,5,5,4,4
344,37,4,4,4,4,4
345,66,4,4,5,5,4
345,75,3,5,5,4,4
347,31,5,5,4,5,4
350,73,5,5,5,5,4
350,82,5,5,5,5,4
352,37,4,5,5,5,4
353,82,4,5,3,4,4
355,80,5,5,5,5,4
357,12,5,5,5,5,4
357,31,4,4,4,4,4
358,58,3,5,4,1,4
358,32,5,4,4,4,4
358,31,4,3,4,4,4
358,78,4,4,5,5,4
359,4,4,4,5,5,4
359,30,5,5,4,4,4
364,23,5,5,4,4,4
364,83,4,3,3,3,4
365,24,5,5,5,5,4
365,70,4,4,5,5,4
365,18,5,4,5,5,4
366,73,3,4,2,4,4
366,68,5,5,5,5,4
366,35,4,3,4,5,4
367,52,4,4,5,4,4
367,21,4,5,5,4,4
368,93,5,4,5,5,4
368,32,5,4,5,4,4
372,60,4,4,4,4,4
373,82,4,5,5,4,4
373,6,5,5,5,5,4
374,26,4,4,5,5,4
374,67,5,5,4,4,4
375,64,5,5,4,4,4
376,80,4,4,4,5,4
377,42,5,5,5,5,4
377,66,4,4,4,4,4
378,92,4,5,4,5,4
378,98,3,5,4,3,4
383,50,5,5,5,5,4
383,76,4,5,5,4,4
383,47,5,5,5,5,4
383,22,5,5,5,5,4
383,73,3,2,3,4,4
383,60,4,4,4,4,4
383,46,5,5,5,5,4
383,87,5,5,5,5,4
383,72,5,5,3,5,4
383,21,4,5,5,4,4
383,6,4,4,5,5,4
384,65,5,5,5,5,4
384,84,4,4,5,4,4
384,79,4,4,5,4,4
387,36,5,5,3,5,4
387,47,5,5,5,5,4
387,96,4,3,5,4,4
388,77,4,4,4,4,4
388,59,4,4,5,4,4
388,93,4,4,4,3,4
388,23,4,4,4,4,4
388,76,5,5,5,4,4
388,40,5,5,5,5,4
389,11,4,4,4,4,4
389,92,4,4,4,5,4
392,32,5,5,5,4,4
392,42,4,4,3,5,4
393,40,4,4,4,4,4
394,82,4,4,5,5,4
396,93,4,5,2,5,4
396,50,5,5,5,4,4
396,86,4,5,4,4,4
399,73,4,4,3,4,4
399,80,4,4,5,3,4
400,69,4,4,4,4,4
401,91,4,3,4,5,4
403,11,5,5,5,4,4
405,26,5,5,5,5,4
405,20,4,5,3,3,4
406,40,5,5,5,5,4
408,78,4,4,5,3,4
410,88,4,4,4,2,4
410,77,5,5,5,5,4
410,78,5,5,5,5,4
410,13,5,5,5,4,4
410,11,5,5,5,5,4
410,71,5,5,5,4,4
411,80,4,4,4,3,4
411,79,5,5,5,5,4
412,61,4,4,4,4,4
413,89,5,4,5,5,4
413,84,4,5,4,4,4
415,58,4,4,5,4,4
415,65,4,4,5,4,4
416,44,5,5,5,5,4
417,26,4,4,4,4,4
418,48,4,5,4,5,4
418,47,5,5,5,4,4
421,64,4,5,4,4,4
421,20,4,4,5,3,4
421,4,5,5,5,3,4
424,42,5,5,5,5,4
425,70,4,4,5,4,4
425,32,5,5,3,4,4
425,92,4,3,5,4,4
425,35,5,4,5,5,4
427,61,3,3,3,4,4
427,30,4,5,5,4,4
428,42,4,4,5,4,4
428,56,4,4,4,4,4
430,92,5,5,5,5,4
433,80,4,4,4,3,4
434,58,5,5,4,3,4
434,98,4,5,4,4,4
434,80,4,5,3,4,4
434,52,5,5,5,5,4
436,55,5,5,5,5,4
438,90,4,5,5,4,4
440,46,4,4,3,5,4
440,86,5,5,5,3,4
442,87,4,5,5,4,4
442,42,5,4,5,5,4
443,12,4,4,5,5,4
443,88,5,5,5,4,4
444,40,5,5,5,4,4
446,90,4,4,4,5,4
447,57,4,4,3,3,4
454,97,4,5,4,3,4
455,42,3,3,3,5,4
455,59,4,4,4,4,4
455,90,5,5,5,5,4
455,64,4,3,3,5,4
456,31,5,5,5,5,4
456,91,5,5,5,3,4
456,59,4,3,4,4,4
457,80,4,4,4,4,4
463,31,4,5,4,5,4
463,78,5,5,5,5,4
468,28,5,5,5,5,4
468,50,4,5,4,4,4
472,42,4,4,4,5,4
473,6,5,5,5,5,4
473,61,4,4,5,4,4
473,56,4,4,4,4,4
473,82,4,4,4,5,4
474,71,4,3,5,4,4
474,84,4,4,4,4,4
477,24,5,5,4,4,4
477,65,4,4,4,4,4
478,50,5,5,5,4,4
479,52,4,4,5,4,4
483,73,4,4,4,5,4
483,82,4,5,4,2,4
484,26,4,4,4,4,4
485,61,5,5,5,5,4
485,59,3,3,4,3,4
485,32,5,5,5,5,4
487,40,4,4,4,2,4
487,58,4,4,4,3,4
487,64,5,5,5,4,4
487,86,4,4,5,4,4
489,20,5,5,5,5,4
489,50,5,5,5,4,4
492,38,4,4,4,4,4
494,88,5,3,5,3,4
495,84,5,5,5,4,4
495,79,5,5,5,4,4
495,64,5,5,5,4,4
495,65,5,5,5,5,4
500,40,4,4,5,4,4
500,98,4,4,4,4,4
500,77,5,4,5,5,4
502,75,5,4,5,4,4
503,73,4,4,4,4,4
503,95,4,4,4,4,4
503,40,5,5,5,4,4
503,57,5,5,5,5,4
506,4,5,5,5,4,4
508,38,4,5,5,4,4
509,39,5,5,5,5,4
509,42,5,4,5,5,4
511,6,4,4,5,5,4
513,86,4,5,5,3,4
514,12,4,4,5,5,4
514,6,4,4,4,4,4
514,42,4,4,4,5,4
514,87,5,5,4,5,4
521,6,4,5,3,5,4
524,47,5,5,4,5,4
525,57,4,3,4,4,4
527,89,4,4,4,4,4
527,46,4,4,4,4,4
527,95,4,4,4,4,4
530,74,5,5,5,5,4
532,12,5,5,5,5,4
532,61,4,4,4,4,4
533,84,5,5,5,4,4
533,77,4,4,5,4,4
533,65,5,5,5,4,4
533,71,5,4,5,4,4
534,95,4,4,4,4,4
534,33,4,4,4,4,4
534,23,4,4,4,4,4
535,71,5,5,2,5,4
539,32,5,5,5,5,4
541,57,5,5,5,4,4
545,57,4,4,4,4,4
546,17,5,5,5,5,4
550,52,5,5,5,5,4
551,73,4,4,4,4,4
554,85,5,5,5,4,4
556,52,4,3,5,4,4
563,28,5,5,5,5,4
568,32,4,5,5,3,4
570,23,5,5,5,5,4
571,44,4,4,4,4,4
572,77,5,5,5,5,4
572,83,5,5,4,5,4
573,82,4,5,2,5,4
573,57,5,5,4,4,4
579,56,2,2,4,4,4
579,35,5,4,5,5,4
579,92,4,4,5,3,4
580,88,5,4,5,3,4
581,77,4,4,4,4,4
582,9,5,5,5,5,4
584,44,5,5,4,5,4
584,4,5,3,5,5,4
584,36,5,5,4,3,4
586,4,5,5,5,4,4
587,92,5,5,5,4,4
589,52,5,5,3,4,4
589,67,4,5,3,5,4
589,77,4,5,4,5,4
591,38,5,4,5,5,4
591,4,4,5,4,4,4
593,20,4,4,3,4,4
594,73,5,5,5,5,4
596,59,5,5,5,5,4
597,64,4,4,4,4,4
599,17,5,5,5,5,4
600,65,5,5,5,5,4
601,58,5,5,5,4,4
602,79,2,2,4,4,4
603,74,5,5,5,5,4
